[[1, 4, 7], [2, 4], [3, 5], [6, 7]]
[35, 40, 8, 43, 52, 9, 39, 53, 54]
[35, 40, 49, 8, 50, 9, 39, 44, 51]
[35, 40, 49, 8, 50, 52, 9, 39, 44]
[35, 40, 49, 8, 50, 9, 39, 44, 53]
[35, 40, 49, 8, 50, 9, 39, 44, 54]
[35, 40, 49, 8, 52, 9, 39, 44, 51]
[35, 40, 49, 8, 9, 39, 44, 51, 53]
[35, 40, 49, 8, 9, 39, 44, 51, 54]
[35, 40, 49, 8, 52, 9, 39, 44, 53]
[35, 40, 49, 8, 52, 9, 39, 44, 54]
[35, 40, 49, 8, 9, 39, 44, 53, 54]
[35, 40, 8, 50, 52, 9, 39, 44, 51]
[35, 40, 8, 50, 9, 39, 44, 51, 53]
[35, 40, 8, 50, 9, 39, 44, 51, 54]
[35, 40, 8, 50, 52, 9, 39, 44, 53]
[35, 40, 8, 50, 52, 9, 39, 44, 54]
[35, 40, 8, 50, 9, 39, 44, 53, 54]
[35, 40, 8, 52, 9, 39, 44, 51, 53]
[35, 40, 8, 52, 9, 39, 44, 51, 54]
[35, 40, 8, 9, 39, 44, 51, 53, 54]
[35, 40, 8, 52, 9, 39, 44, 53, 54]
[35, 40, 49, 8, 50, 52, 9, 39, 51]
[35, 40, 49, 8, 50, 9, 39, 51, 53]
[35, 40, 49, 8, 50, 9, 39, 51, 54]
[35, 40, 49, 8, 50, 52, 9, 39, 53]
[35, 40, 49, 8, 50, 52, 9, 39, 54]
[35, 40, 49, 8, 50, 9, 39, 53, 54]
[35, 40, 49, 8, 52, 9, 39, 51, 53]
[35, 40, 49, 8, 52, 9, 39, 51, 54]
[35, 40, 49, 8, 9, 39, 51, 53, 54]
[35, 40, 49, 8, 52, 9, 39, 53, 54]
[35, 40, 8, 50, 52, 9, 39, 51, 53]
[35, 40, 8, 50, 52, 9, 39, 51, 54]
[35, 40, 8, 50, 9, 39, 51, 53, 54]
[35, 40, 8, 50, 52, 9, 39, 53, 54]
[35, 40, 8, 52, 9, 39, 51, 53, 54]
[35, 42, 49, 8, 43, 50, 9, 39, 44]
[35, 42, 49, 8, 43, 9, 39, 44, 51]
[35, 42, 49, 8, 43, 52, 9, 39, 44]
[35, 42, 49, 8, 43, 9, 39, 44, 53]
[35, 42, 49, 8, 43, 9, 39, 44, 54]
[35, 42, 8, 43, 50, 9, 39, 44, 51]
[35, 42, 8, 43, 50, 52, 9, 39, 44]
[35, 42, 8, 43, 50, 9, 39, 44, 53]
[35, 42, 8, 43, 50, 9, 39, 44, 54]
[35, 42, 8, 43, 52, 9, 39, 44, 51]
[35, 42, 8, 43, 9, 39, 44, 51, 53]
[35, 42, 8, 43, 9, 39, 44, 51, 54]
[35, 42, 8, 43, 52, 9, 39, 44, 53]
[35, 42, 8, 43, 52, 9, 39, 44, 54]
[35, 42, 8, 43, 9, 39, 44, 53, 54]
[35, 42, 49, 8, 43, 50, 9, 39, 51]
[35, 42, 49, 8, 43, 50, 52, 9, 39]
[35, 42, 49, 8, 43, 50, 9, 39, 53]
[35, 42, 49, 8, 43, 50, 9, 39, 54]
[35, 42, 49, 8, 43, 52, 9, 39, 51]
[35, 42, 49, 8, 43, 9, 39, 51, 53]
[35, 42, 49, 8, 43, 9, 39, 51, 54]
[35, 42, 49, 8, 43, 52, 9, 39, 53]
[35, 42, 49, 8, 43, 52, 9, 39, 54]
[35, 42, 49, 8, 43, 9, 39, 53, 54]
[35, 42, 8, 43, 50, 52, 9, 39, 51]
[35, 42, 8, 43, 50, 9, 39, 51, 53]
[35, 42, 8, 43, 50, 9, 39, 51, 54]
[35, 42, 8, 43, 50, 52, 9, 39, 53]
[35, 42, 8, 43, 50, 52, 9, 39, 54]
[35, 42, 8, 43, 50, 9, 39, 53, 54]
[35, 42, 8, 43, 52, 9, 39, 51, 53]
[35, 42, 8, 43, 52, 9, 39, 51, 54]
[35, 42, 8, 43, 9, 39, 51, 53, 54]
[35, 42, 8, 43, 52, 9, 39, 53, 54]
[35, 42, 49, 8, 50, 9, 39, 44, 51]
[35, 42, 49, 8, 50, 52, 9, 39, 44]
[35, 42, 49, 8, 50, 9, 39, 44, 53]
[35, 42, 49, 8, 50, 9, 39, 44, 54]
[35, 42, 49, 8, 52, 9, 39, 44, 51]
[35, 42, 49, 8, 9, 39, 44, 51, 53]
[35, 42, 49, 8, 9, 39, 44, 51, 54]
[35, 42, 49, 8, 52, 9, 39, 44, 53]
[35, 42, 49, 8, 52, 9, 39, 44, 54]
[35, 42, 49, 8, 9, 39, 44, 53, 54]
[35, 42, 8, 50, 52, 9, 39, 44, 51]
[35, 42, 8, 50, 9, 39, 44, 51, 53]
[35, 42, 8, 50, 9, 39, 44, 51, 54]
[35, 42, 8, 50, 52, 9, 39, 44, 53]
[35, 42, 8, 50, 52, 9, 39, 44, 54]
[35, 42, 8, 50, 9, 39, 44, 53, 54]
[35, 42, 8, 52, 9, 39, 44, 51, 53]
[35, 42, 8, 52, 9, 39, 44, 51, 54]
[35, 42, 8, 9, 39, 44, 51, 53, 54]
[35, 42, 8, 52, 9, 39, 44, 53, 54]
[35, 42, 49, 8, 50, 52, 9, 39, 51]
[35, 42, 49, 8, 50, 9, 39, 51, 53]
[35, 42, 49, 8, 50, 9, 39, 51, 54]
[35, 42, 49, 8, 50, 52, 9, 39, 53]
[35, 42, 49, 8, 50, 52, 9, 39, 54]
[35, 42, 49, 8, 50, 9, 39, 53, 54]
[35, 42, 49, 8, 52, 9, 39, 51, 53]
[35, 42, 49, 8, 52, 9, 39, 51, 54]
[35, 42, 49, 8, 9, 39, 51, 53, 54]
[35, 42, 49, 8, 52, 9, 39, 53, 54]
[35, 42, 8, 50, 52, 9, 39, 51, 53]
[35, 42, 8, 50, 52, 9, 39, 51, 54]
[35, 42, 8, 50, 9, 39, 51, 53, 54]
[35, 42, 8, 50, 52, 9, 39, 53, 54]
[35, 42, 8, 52, 9, 39, 51, 53, 54]
[35, 49, 8, 43, 50, 9, 39, 44, 51]
[35, 49, 8, 43, 50, 52, 9, 39, 44]
[35, 49, 8, 43, 50, 9, 39, 44, 53]
[35, 49, 8, 43, 50, 9, 39, 44, 54]
[35, 49, 8, 43, 52, 9, 39, 44, 51]
[35, 49, 8, 43, 9, 39, 44, 51, 53]
[35, 49, 8, 43, 9, 39, 44, 51, 54]
[35, 49, 8, 43, 52, 9, 39, 44, 53]
[35, 49, 8, 43, 52, 9, 39, 44, 54]
[35, 49, 8, 43, 9, 39, 44, 53, 54]
[35, 8, 43, 50, 52, 9, 39, 44, 51]
[35, 8, 43, 50, 9, 39, 44, 51, 53]
[35, 8, 43, 50, 9, 39, 44, 51, 54]
[35, 8, 43, 50, 52, 9, 39, 44, 53]
[35, 8, 43, 50, 52, 9, 39, 44, 54]
[35, 8, 43, 50, 9, 39, 44, 53, 54]
[35, 8, 43, 52, 9, 39, 44, 51, 53]
[35, 8, 43, 52, 9, 39, 44, 51, 54]
[35, 8, 43, 9, 39, 44, 51, 53, 54]
[35, 8, 43, 52, 9, 39, 44, 53, 54]
[35, 49, 8, 43, 50, 52, 9, 39, 51]
[35, 49, 8, 43, 50, 9, 39, 51, 53]
[35, 49, 8, 43, 50, 9, 39, 51, 54]
[35, 49, 8, 43, 50, 52, 9, 39, 53]
[35, 49, 8, 43, 50, 52, 9, 39, 54]
[35, 49, 8, 43, 50, 9, 39, 53, 54]
[35, 49, 8, 43, 52, 9, 39, 51, 53]
[35, 49, 8, 43, 52, 9, 39, 51, 54]
[35, 49, 8, 43, 9, 39, 51, 53, 54]
[35, 49, 8, 43, 52, 9, 39, 53, 54]
[35, 8, 43, 50, 52, 9, 39, 51, 53]
[35, 8, 43, 50, 52, 9, 39, 51, 54]
[35, 8, 43, 50, 9, 39, 51, 53, 54]
[35, 8, 43, 50, 52, 9, 39, 53, 54]
[35, 8, 43, 52, 9, 39, 51, 53, 54]
[35, 49, 8, 50, 52, 9, 39, 44, 51]
[35, 49, 8, 50, 9, 39, 44, 51, 53]
[35, 49, 8, 50, 9, 39, 44, 51, 54]
[35, 49, 8, 50, 52, 9, 39, 44, 53]
[35, 49, 8, 50, 52, 9, 39, 44, 54]
[35, 49, 8, 50, 9, 39, 44, 53, 54]
[35, 49, 8, 52, 9, 39, 44, 51, 53]
[35, 49, 8, 52, 9, 39, 44, 51, 54]
[35, 49, 8, 9, 39, 44, 51, 53, 54]
[35, 49, 8, 52, 9, 39, 44, 53, 54]
[35, 8, 50, 52, 9, 39, 44, 51, 53]
[35, 8, 50, 52, 9, 39, 44, 51, 54]
[35, 8, 50, 9, 39, 44, 51, 53, 54]
[35, 8, 50, 52, 9, 39, 44, 53, 54]
[35, 8, 52, 9, 39, 44, 51, 53, 54]
[35, 49, 8, 50, 52, 9, 39, 51, 53]
[35, 49, 8, 50, 52, 9, 39, 51, 54]
[35, 49, 8, 50, 9, 39, 51, 53, 54]
[35, 49, 8, 50, 52, 9, 39, 53, 54]
[35, 49, 8, 52, 9, 39, 51, 53, 54]
[35, 8, 50, 52, 9, 39, 51, 53, 54]
[35, 40, 42, 49, 8, 43, 50, 9, 44]
[35, 40, 42, 49, 8, 43, 9, 44, 51]
[35, 40, 42, 49, 8, 43, 52, 9, 44]
[35, 40, 42, 49, 8, 43, 9, 44, 53]
[35, 40, 42, 49, 8, 43, 9, 44, 54]
[35, 40, 42, 8, 43, 50, 9, 44, 51]
[35, 40, 42, 8, 43, 50, 52, 9, 44]
[35, 40, 42, 8, 43, 50, 9, 44, 53]
[35, 40, 42, 8, 43, 50, 9, 44, 54]
[35, 40, 42, 8, 43, 52, 9, 44, 51]
[35, 40, 42, 8, 43, 9, 44, 51, 53]
[35, 40, 42, 8, 43, 9, 44, 51, 54]
[35, 40, 42, 8, 43, 52, 9, 44, 53]
[35, 40, 42, 8, 43, 52, 9, 44, 54]
[35, 40, 42, 8, 43, 9, 44, 53, 54]
[35, 40, 42, 49, 8, 43, 50, 9, 51]
[35, 40, 42, 49, 8, 43, 50, 52, 9]
[35, 40, 42, 49, 8, 43, 50, 9, 53]
[35, 40, 42, 49, 8, 43, 50, 9, 54]
[35, 40, 42, 49, 8, 43, 52, 9, 51]
[35, 40, 42, 49, 8, 43, 9, 51, 53]
[35, 40, 42, 49, 8, 43, 9, 51, 54]
[35, 40, 42, 49, 8, 43, 52, 9, 53]
[35, 40, 42, 49, 8, 43, 52, 9, 54]
[35, 40, 42, 49, 8, 43, 9, 53, 54]
[35, 40, 42, 8, 43, 50, 52, 9, 51]
[35, 40, 42, 8, 43, 50, 9, 51, 53]
[35, 40, 42, 8, 43, 50, 9, 51, 54]
[35, 40, 42, 8, 43, 50, 52, 9, 53]
[35, 40, 42, 8, 43, 50, 52, 9, 54]
[35, 40, 42, 8, 43, 50, 9, 53, 54]
[35, 40, 42, 8, 43, 52, 9, 51, 53]
[35, 40, 42, 8, 43, 52, 9, 51, 54]
[35, 40, 42, 8, 43, 9, 51, 53, 54]
[35, 40, 42, 8, 43, 52, 9, 53, 54]
[35, 40, 42, 49, 8, 50, 9, 44, 51]
[35, 40, 42, 49, 8, 50, 52, 9, 44]
[35, 40, 42, 49, 8, 50, 9, 44, 53]
[35, 40, 42, 49, 8, 50, 9, 44, 54]
[35, 40, 42, 49, 8, 52, 9, 44, 51]
[35, 40, 42, 49, 8, 9, 44, 51, 53]
[35, 40, 42, 49, 8, 9, 44, 51, 54]
[35, 40, 42, 49, 8, 52, 9, 44, 53]
[35, 40, 42, 49, 8, 52, 9, 44, 54]
[35, 40, 42, 49, 8, 9, 44, 53, 54]
[35, 40, 42, 8, 50, 52, 9, 44, 51]
[35, 40, 42, 8, 50, 9, 44, 51, 53]
[35, 40, 42, 8, 50, 9, 44, 51, 54]
[35, 40, 42, 8, 50, 52, 9, 44, 53]
[35, 40, 42, 8, 50, 52, 9, 44, 54]
[35, 40, 42, 8, 50, 9, 44, 53, 54]
[35, 40, 42, 8, 52, 9, 44, 51, 53]
[35, 40, 42, 8, 52, 9, 44, 51, 54]
[35, 40, 42, 8, 9, 44, 51, 53, 54]
[35, 40, 42, 8, 52, 9, 44, 53, 54]
[35, 40, 42, 49, 8, 50, 52, 9, 51]
[35, 40, 42, 49, 8, 50, 9, 51, 53]
[35, 40, 42, 49, 8, 50, 9, 51, 54]
[35, 40, 42, 49, 8, 50, 52, 9, 53]
[35, 40, 42, 49, 8, 50, 52, 9, 54]
[35, 40, 42, 49, 8, 50, 9, 53, 54]
[35, 40, 42, 49, 8, 52, 9, 51, 53]
[35, 40, 42, 49, 8, 52, 9, 51, 54]
[35, 40, 42, 49, 8, 9, 51, 53, 54]
[35, 40, 42, 49, 8, 52, 9, 53, 54]
[35, 40, 42, 8, 50, 52, 9, 51, 53]
[35, 40, 42, 8, 50, 52, 9, 51, 54]
[35, 40, 42, 8, 50, 9, 51, 53, 54]
[35, 40, 42, 8, 50, 52, 9, 53, 54]
[35, 40, 42, 8, 52, 9, 51, 53, 54]
[35, 40, 49, 8, 43, 50, 9, 44, 51]
[35, 40, 49, 8, 43, 50, 52, 9, 44]
[35, 40, 49, 8, 43, 50, 9, 44, 53]
[35, 40, 49, 8, 43, 50, 9, 44, 54]
[35, 40, 49, 8, 43, 52, 9, 44, 51]
[35, 40, 49, 8, 43, 9, 44, 51, 53]
[35, 40, 49, 8, 43, 9, 44, 51, 54]
[35, 40, 49, 8, 43, 52, 9, 44, 53]
[35, 40, 49, 8, 43, 52, 9, 44, 54]
[35, 40, 49, 8, 43, 9, 44, 53, 54]
[35, 40, 8, 43, 50, 52, 9, 44, 51]
[35, 40, 8, 43, 50, 9, 44, 51, 53]
[35, 40, 8, 43, 50, 9, 44, 51, 54]
[35, 40, 8, 43, 50, 52, 9, 44, 53]
[35, 40, 8, 43, 50, 52, 9, 44, 54]
[35, 40, 8, 43, 50, 9, 44, 53, 54]
[35, 40, 8, 43, 52, 9, 44, 51, 53]
[35, 40, 8, 43, 52, 9, 44, 51, 54]
[35, 40, 8, 43, 9, 44, 51, 53, 54]
[35, 40, 8, 43, 52, 9, 44, 53, 54]
[35, 40, 49, 8, 43, 50, 52, 9, 51]
[35, 40, 49, 8, 43, 50, 9, 51, 53]
[35, 40, 49, 8, 43, 50, 9, 51, 54]
[35, 40, 49, 8, 43, 50, 52, 9, 53]
[35, 40, 49, 8, 43, 50, 52, 9, 54]
[35, 40, 49, 8, 43, 50, 9, 53, 54]
[35, 40, 49, 8, 43, 52, 9, 51, 53]
[35, 40, 49, 8, 43, 52, 9, 51, 54]
[35, 40, 49, 8, 43, 9, 51, 53, 54]
[35, 40, 49, 8, 43, 52, 9, 53, 54]
[35, 40, 8, 43, 50, 52, 9, 51, 53]
[35, 40, 8, 43, 50, 52, 9, 51, 54]
[35, 40, 8, 43, 50, 9, 51, 53, 54]
[35, 40, 8, 43, 50, 52, 9, 53, 54]
[35, 40, 8, 43, 52, 9, 51, 53, 54]
[35, 40, 49, 8, 50, 52, 9, 44, 51]
[35, 40, 49, 8, 50, 9, 44, 51, 53]
[35, 40, 49, 8, 50, 9, 44, 51, 54]
[35, 40, 49, 8, 50, 52, 9, 44, 53]
[35, 40, 49, 8, 50, 52, 9, 44, 54]
[35, 40, 49, 8, 50, 9, 44, 53, 54]
[35, 40, 49, 8, 52, 9, 44, 51, 53]
[35, 40, 49, 8, 52, 9, 44, 51, 54]
[35, 40, 49, 8, 9, 44, 51, 53, 54]
[35, 40, 49, 8, 52, 9, 44, 53, 54]
[35, 40, 8, 50, 52, 9, 44, 51, 53]
[35, 40, 8, 50, 52, 9, 44, 51, 54]
[35, 40, 8, 50, 9, 44, 51, 53, 54]
[35, 40, 8, 50, 52, 9, 44, 53, 54]
[35, 40, 8, 52, 9, 44, 51, 53, 54]
[35, 40, 49, 8, 50, 52, 9, 51, 53]
[35, 40, 49, 8, 50, 52, 9, 51, 54]
[35, 40, 49, 8, 50, 9, 51, 53, 54]
[35, 40, 49, 8, 50, 52, 9, 53, 54]
[35, 40, 49, 8, 52, 9, 51, 53, 54]
[35, 40, 8, 50, 52, 9, 51, 53, 54]
[35, 42, 49, 8, 43, 50, 9, 44, 51]
[35, 42, 49, 8, 43, 50, 52, 9, 44]
[35, 42, 49, 8, 43, 50, 9, 44, 53]
[35, 42, 49, 8, 43, 50, 9, 44, 54]
[35, 42, 49, 8, 43, 52, 9, 44, 51]
[35, 42, 49, 8, 43, 9, 44, 51, 53]
[35, 42, 49, 8, 43, 9, 44, 51, 54]
[35, 42, 49, 8, 43, 52, 9, 44, 53]
[35, 42, 49, 8, 43, 52, 9, 44, 54]
[35, 42, 49, 8, 43, 9, 44, 53, 54]
[35, 42, 8, 43, 50, 52, 9, 44, 51]
[35, 42, 8, 43, 50, 9, 44, 51, 53]
[35, 42, 8, 43, 50, 9, 44, 51, 54]
[35, 42, 8, 43, 50, 52, 9, 44, 53]
[35, 42, 8, 43, 50, 52, 9, 44, 54]
[35, 42, 8, 43, 50, 9, 44, 53, 54]
[35, 42, 8, 43, 52, 9, 44, 51, 53]
[35, 42, 8, 43, 52, 9, 44, 51, 54]
[35, 42, 8, 43, 9, 44, 51, 53, 54]
[35, 42, 8, 43, 52, 9, 44, 53, 54]
[35, 42, 49, 8, 43, 50, 52, 9, 51]
[35, 42, 49, 8, 43, 50, 9, 51, 53]
[35, 42, 49, 8, 43, 50, 9, 51, 54]
[35, 42, 49, 8, 43, 50, 52, 9, 53]
[35, 42, 49, 8, 43, 50, 52, 9, 54]
[35, 42, 49, 8, 43, 50, 9, 53, 54]
[35, 42, 49, 8, 43, 52, 9, 51, 53]
[35, 42, 49, 8, 43, 52, 9, 51, 54]
[35, 42, 49, 8, 43, 9, 51, 53, 54]
[35, 42, 49, 8, 43, 52, 9, 53, 54]
[35, 42, 8, 43, 50, 52, 9, 51, 53]
[35, 42, 8, 43, 50, 52, 9, 51, 54]
[35, 42, 8, 43, 50, 9, 51, 53, 54]
[35, 42, 8, 43, 50, 52, 9, 53, 54]
[35, 42, 8, 43, 52, 9, 51, 53, 54]
[35, 42, 49, 8, 50, 52, 9, 44, 51]
[35, 42, 49, 8, 50, 9, 44, 51, 53]
[35, 42, 49, 8, 50, 9, 44, 51, 54]
[35, 42, 49, 8, 50, 52, 9, 44, 53]
[35, 42, 49, 8, 50, 52, 9, 44, 54]
[35, 42, 49, 8, 50, 9, 44, 53, 54]
[35, 42, 49, 8, 52, 9, 44, 51, 53]
[35, 42, 49, 8, 52, 9, 44, 51, 54]
[35, 42, 49, 8, 9, 44, 51, 53, 54]
[35, 42, 49, 8, 52, 9, 44, 53, 54]
[35, 42, 8, 50, 52, 9, 44, 51, 53]
[35, 42, 8, 50, 52, 9, 44, 51, 54]
[35, 42, 8, 50, 9, 44, 51, 53, 54]
[35, 42, 8, 50, 52, 9, 44, 53, 54]
[35, 42, 8, 52, 9, 44, 51, 53, 54]
[35, 42, 49, 8, 50, 52, 9, 51, 53]
[35, 42, 49, 8, 50, 52, 9, 51, 54]
[35, 42, 49, 8, 50, 9, 51, 53, 54]
[35, 42, 49, 8, 50, 52, 9, 53, 54]
[35, 42, 49, 8, 52, 9, 51, 53, 54]
[35, 42, 8, 50, 52, 9, 51, 53, 54]
[35, 49, 8, 43, 50, 52, 9, 44, 51]
[35, 49, 8, 43, 50, 9, 44, 51, 53]
[35, 49, 8, 43, 50, 9, 44, 51, 54]
[35, 49, 8, 43, 50, 52, 9, 44, 53]
[35, 49, 8, 43, 50, 52, 9, 44, 54]
[35, 49, 8, 43, 50, 9, 44, 53, 54]
[35, 49, 8, 43, 52, 9, 44, 51, 53]
[35, 49, 8, 43, 52, 9, 44, 51, 54]
[35, 49, 8, 43, 9, 44, 51, 53, 54]
[35, 49, 8, 43, 52, 9, 44, 53, 54]
[35, 8, 43, 50, 52, 9, 44, 51, 53]
[35, 8, 43, 50, 52, 9, 44, 51, 54]
[35, 8, 43, 50, 9, 44, 51, 53, 54]
[35, 8, 43, 50, 52, 9, 44, 53, 54]
[35, 8, 43, 52, 9, 44, 51, 53, 54]
[35, 49, 8, 43, 50, 52, 9, 51, 53]
[35, 49, 8, 43, 50, 52, 9, 51, 54]
[35, 49, 8, 43, 50, 9, 51, 53, 54]
[35, 49, 8, 43, 50, 52, 9, 53, 54]
[35, 49, 8, 43, 52, 9, 51, 53, 54]
[35, 8, 43, 50, 52, 9, 51, 53, 54]
[35, 49, 8, 50, 52, 9, 44, 51, 53]
[35, 49, 8, 50, 52, 9, 44, 51, 54]
[35, 49, 8, 50, 9, 44, 51, 53, 54]
[35, 49, 8, 50, 52, 9, 44, 53, 54]
[35, 49, 8, 52, 9, 44, 51, 53, 54]
[35, 8, 50, 52, 9, 44, 51, 53, 54]
[35, 49, 8, 50, 52, 9, 51, 53, 54]
[40, 37, 42, 8, 38, 43, 9, 39, 44]
[40, 37, 42, 49, 8, 38, 43, 9, 39]
[40, 37, 42, 8, 38, 43, 50, 9, 39]
[40, 37, 42, 8, 38, 43, 52, 9, 39]
[40, 37, 42, 8, 38, 43, 9, 39, 53]
[40, 37, 42, 8, 38, 43, 9, 39, 54]
[40, 37, 42, 49, 8, 38, 9, 39, 44]
[40, 37, 42, 8, 38, 50, 9, 39, 44]
[40, 37, 42, 8, 38, 9, 39, 44, 51]
[40, 37, 42, 8, 38, 52, 9, 39, 44]
[40, 37, 42, 8, 38, 9, 39, 44, 53]
[40, 37, 42, 8, 38, 9, 39, 44, 54]
[40, 37, 42, 49, 8, 38, 50, 9, 39]
[40, 37, 42, 49, 8, 38, 9, 39, 51]
[40, 37, 42, 49, 8, 38, 52, 9, 39]
[40, 37, 42, 49, 8, 38, 9, 39, 53]
[40, 37, 42, 49, 8, 38, 9, 39, 54]
[40, 37, 42, 8, 38, 50, 52, 9, 39]
[40, 37, 42, 8, 38, 50, 9, 39, 53]
[40, 37, 42, 8, 38, 50, 9, 39, 54]
[40, 37, 42, 8, 38, 52, 9, 39, 51]
[40, 37, 42, 8, 38, 9, 39, 51, 53]
[40, 37, 42, 8, 38, 9, 39, 51, 54]
[40, 37, 42, 8, 38, 52, 9, 39, 53]
[40, 37, 42, 8, 38, 52, 9, 39, 54]
[40, 37, 42, 8, 38, 9, 39, 53, 54]
[40, 37, 49, 8, 38, 43, 9, 39, 44]
[40, 37, 8, 38, 43, 50, 9, 39, 44]
[40, 37, 8, 38, 43, 9, 39, 44, 51]
[40, 37, 8, 38, 43, 52, 9, 39, 44]
[40, 37, 8, 38, 43, 9, 39, 44, 53]
[40, 37, 8, 38, 43, 9, 39, 44, 54]
[40, 37, 49, 8, 38, 43, 9, 39, 51]
[40, 37, 49, 8, 38, 43, 52, 9, 39]
[40, 37, 49, 8, 38, 43, 9, 39, 53]
[40, 37, 49, 8, 38, 43, 9, 39, 54]
[40, 37, 8, 38, 43, 50, 52, 9, 39]
[40, 37, 8, 38, 43, 50, 9, 39, 53]
[40, 37, 8, 38, 43, 50, 9, 39, 54]
[40, 37, 8, 38, 43, 52, 9, 39, 51]
[40, 37, 8, 38, 43, 9, 39, 51, 53]
[40, 37, 8, 38, 43, 9, 39, 51, 54]
[40, 37, 8, 38, 43, 52, 9, 39, 53]
[40, 37, 8, 38, 43, 52, 9, 39, 54]
[40, 37, 8, 38, 43, 9, 39, 53, 54]
[40, 37, 49, 8, 38, 50, 9, 39, 44]
[40, 37, 49, 8, 38, 9, 39, 44, 51]
[40, 37, 49, 8, 38, 52, 9, 39, 44]
[40, 37, 49, 8, 38, 9, 39, 44, 53]
[40, 37, 49, 8, 38, 9, 39, 44, 54]
[40, 37, 8, 38, 50, 9, 39, 44, 51]
[40, 37, 8, 38, 50, 52, 9, 39, 44]
[40, 37, 8, 38, 50, 9, 39, 44, 53]
[40, 37, 8, 38, 50, 9, 39, 44, 54]
[40, 37, 8, 38, 52, 9, 39, 44, 51]
[40, 37, 8, 38, 9, 39, 44, 51, 53]
[40, 37, 8, 38, 9, 39, 44, 51, 54]
[40, 37, 8, 38, 52, 9, 39, 44, 53]
[40, 37, 8, 38, 52, 9, 39, 44, 54]
[40, 37, 8, 38, 9, 39, 44, 53, 54]
[40, 37, 49, 8, 38, 50, 9, 39, 51]
[40, 37, 49, 8, 38, 50, 52, 9, 39]
[40, 37, 49, 8, 38, 50, 9, 39, 53]
[40, 37, 49, 8, 38, 50, 9, 39, 54]
[40, 37, 49, 8, 38, 52, 9, 39, 51]
[40, 37, 49, 8, 38, 9, 39, 51, 53]
[40, 37, 49, 8, 38, 9, 39, 51, 54]
[40, 37, 49, 8, 38, 52, 9, 39, 53]
[40, 37, 49, 8, 38, 52, 9, 39, 54]
[40, 37, 49, 8, 38, 9, 39, 53, 54]
[40, 37, 8, 38, 50, 52, 9, 39, 51]
[40, 37, 8, 38, 50, 9, 39, 51, 53]
[40, 37, 8, 38, 50, 9, 39, 51, 54]
[40, 37, 8, 38, 50, 52, 9, 39, 53]
[40, 37, 8, 38, 50, 52, 9, 39, 54]
[40, 37, 8, 38, 50, 9, 39, 53, 54]
[40, 37, 8, 38, 52, 9, 39, 51, 53]
[40, 37, 8, 38, 52, 9, 39, 51, 54]
[40, 37, 8, 38, 9, 39, 51, 53, 54]
[40, 37, 8, 38, 52, 9, 39, 53, 54]
[37, 42, 8, 38, 43, 50, 9, 39, 44]
[37, 42, 8, 38, 43, 9, 39, 44, 51]
[37, 42, 8, 38, 43, 52, 9, 39, 44]
[37, 42, 8, 38, 43, 9, 39, 44, 53]
[37, 42, 8, 38, 43, 9, 39, 44, 54]
[37, 42, 49, 8, 38, 43, 50, 9, 39]
[37, 42, 49, 8, 38, 43, 9, 39, 51]
[37, 42, 49, 8, 38, 43, 52, 9, 39]
[37, 42, 49, 8, 38, 43, 9, 39, 53]
[37, 42, 49, 8, 38, 43, 9, 39, 54]
[37, 42, 8, 38, 43, 50, 9, 39, 51]
[37, 42, 8, 38, 43, 50, 52, 9, 39]
[37, 42, 8, 38, 43, 50, 9, 39, 53]
[37, 42, 8, 38, 43, 50, 9, 39, 54]
[37, 42, 8, 38, 43, 52, 9, 39, 51]
[37, 42, 8, 38, 43, 9, 39, 51, 53]
[37, 42, 8, 38, 43, 9, 39, 51, 54]
[37, 42, 8, 38, 43, 52, 9, 39, 53]
[37, 42, 8, 38, 43, 52, 9, 39, 54]
[37, 42, 8, 38, 43, 9, 39, 53, 54]
[37, 42, 49, 8, 38, 50, 9, 39, 44]
[37, 42, 49, 8, 38, 9, 39, 44, 51]
[37, 42, 49, 8, 38, 52, 9, 39, 44]
[37, 42, 49, 8, 38, 9, 39, 44, 53]
[37, 42, 49, 8, 38, 9, 39, 44, 54]
[37, 42, 8, 38, 50, 9, 39, 44, 51]
[37, 42, 8, 38, 50, 52, 9, 39, 44]
[37, 42, 8, 38, 50, 9, 39, 44, 53]
[37, 42, 8, 38, 50, 9, 39, 44, 54]
[37, 42, 8, 38, 52, 9, 39, 44, 51]
[37, 42, 8, 38, 9, 39, 44, 51, 53]
[37, 42, 8, 38, 9, 39, 44, 51, 54]
[37, 42, 8, 38, 52, 9, 39, 44, 53]
[37, 42, 8, 38, 52, 9, 39, 44, 54]
[37, 42, 8, 38, 9, 39, 44, 53, 54]
[37, 42, 49, 8, 38, 50, 9, 39, 51]
[37, 42, 49, 8, 38, 50, 52, 9, 39]
[37, 42, 49, 8, 38, 50, 9, 39, 53]
[37, 42, 49, 8, 38, 50, 9, 39, 54]
[37, 42, 49, 8, 38, 52, 9, 39, 51]
[37, 42, 49, 8, 38, 9, 39, 51, 53]
[37, 42, 49, 8, 38, 9, 39, 51, 54]
[37, 42, 49, 8, 38, 52, 9, 39, 53]
[37, 42, 49, 8, 38, 52, 9, 39, 54]
[37, 42, 49, 8, 38, 9, 39, 53, 54]
[37, 42, 8, 38, 50, 52, 9, 39, 51]
